score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	unique_id	featureid
0.989	2	5.8041	9.176087143	6	3.1700001	2.752022978	140.3104223	0.579500855	0.025188185	0.734575234	1.40E-05	0.094295265	0.094295265	07/08/2014	1843	201477767
0.056964168	1	1.269	1.419433216	3	7.4099998	1.065475952	204.0772796	0.338848673	0.278339362	0.341959258	2.78E-06	0.000891317	0.000891317	05/18/2016	2692	201478764
0.329	1	2.1033	1.749882	2	5.2199998	1.402546579	164.9429522	0.079916144	0.641115316	0.482794876	0	0	0	07/11/2014	1554	201477419
0.976	2	1293.039	1477.548739	1000	0.04	308.3903439	18.74195965	0.386828669	0.962417043	0.053108282	1.09E-05	0.000161569	0.000161569	07/22/2014	2610	201478592
0.637	1	0.4968	0.542735172	0	10.6099997	0.485275558	197.2033145	0.648131053	0.653556855	0.641262064	0	0	0	07/10/2014	1492	201477309
0.5	1	0.5058	1.038727059	0	7.9699998	0.340398144	124.0670719	0.259694488	0.203883121	0.146463505	0.025203826	8.086827472	10.09929565	07/09/2014	1510	201477344
0.537	1	0.7128	1.095068053	1	2.8499999	0.545588685	56.1671198	0.516920055	0.929979529	0.110358753	0	0	0	07/21/2014	2469	201478471
0	1	0.2088	0.817807679	0	18.0400009	0.218832728	225.163154	0.753409244	0.759659666	0.590403546	0.025203826	8.086827472	10.09929565	04/28/2015	1596	201477451
0.571109205	1	0.5202	0.627471579	0	7.8200002	2.144235618	305.5256289	0.346950022	0.81477272	0.966427765	0.000429297	0.723151022	0.723151022	05/23/2016	2474	201478479
0.186	1	0.9324	1.761764967	4	9.2399998	0.641991302	197.5336842	0.516064412	0.371611499	0.382272199	0	0	0	06/19/2014	1470	201477287
0.627	1	0.6264	1.044673646	1	7.8200002	2.144235618	305.5256289	0.104295941	0.581780122	0.209113572	0	0	0	07/08/2014	2477	201478479
0.355	1	1.9089	2.746588259	4	3.54	1.994896336	133.4037553	0.509056569	0.532964488	0.567017996	0.017561235	2.517608611	2.879240834	07/02/2014	1737	201477839
0.574	1	1.6569	2.527105857	3	3.54	1.994896336	133.4037553	0.551698753	0.744132482	0.136956366	0.00173405	0.614948808	3.413668182	07/08/2014	1731	201477839
0.632	1	2.2158	3.142398382	5	3.54	1.994896336	133.4037553	0.046390375	0.106307505	0.823309119	0.017561235	2.517608611	2.879240834	07/02/2014	1736	201477839
0.809	1	2.3193	3.319839058	6	3.54	1.994896336	133.4037553	0.569027063	0.265021898	0.262809424	0.017561235	2.517608611	2.879240834	07/02/2014	1735	201477839
0.255	1	0.8739	1.46783616	3	9.2399998	0.641991302	197.5336842	0.855259783	0.065299189	0.539656683	0	0	0	06/18/2014	1469	201477287
0.012	1	0.819	1.032361614	0	3.4100001	0.532141519	66.37011862	0.936536109	0.050298354	0.365601296	0	0	0	06/30/2014	1729	201477839
0.519	1	0.8523	1.078412777	1	3.4100001	0.532141519	66.37011862	0.629143446	0.853869674	0.253366508	0.009065692	0.23676214	0.236879062	06/30/2014	1732	201477839
0.489	1	0.3627	1.328604523	1	12.3699999	0.269740069	171.4143038	0.691330905	0.353202227	0.23100228	0	0	0	06/19/2014	1603	201477451
0.12	1	1.2726	2.897352574	0	9.6700001	0.724779009	219.6513679	0.169994285	0.288383778	0.349708984	NA	NA	NA	07/09/2014	1610	201477456
0.022	1	0.3969	0.552773589	0	7.0599999	0.410198251	120.6441398	0.477369883	0.425693994	0.651401523	0	0	0	07/01/2014	2188	201478156
0.688	1	0.8478	1.682344506	2	7.8200002	2.144235618	305.5256289	0.841632104	0.20486685	0.069786979	0	0	0	07/17/2014	2475	201478479
0.592	2	1.2888	3.039512222	1	9.6700001	0.724779009	219.6513679	0.656464036	0.914400139	0.947796219	NA	NA	NA	07/09/2014	1611	201477456
0.255	1	0.2979	1.536021425	1	9.3299999	0.202806092	112.1054613	0.790864283	0.215574695	0.222201657	NA	NA	NA	04/28/2015	1614	201477459
0.022	1	0.4419	0.717288613	0	8.1499996	0.891703947	205.3395303	0.174286993	0.07955845	0.986220373	NA	NA	NA	07/01/2014	2185	201478156
0.186	1	4.3965	6.332761858	4	6.5999999	2.109061455	255.7367713	0.433661721	0.217600139	0.249413303	0.022507936	0.086810802	0.086919908	07/21/2014	2814	201478795
0.505	1	0.5139	0.833569624	1	7.0599999	0.410198251	120.6441398	0.207717714	0.643688107	0.477777621	0	0	0	07/01/2014	2189	201478156
0.186	1	2.6055	4.141690056	2	9.1899996	1.357298989	285.6655606	0.220834778	0.716714808	0.4189626	0	0	0	06/20/2014	1618	201477514
0.82391382	1	2.1033	2.140489493	1	4.8000002	1.507130708	157.2249066	0.5047141	0.013917787	0.486678307	0.004060326	2.735847825	3.489204558	05/31/2016	2480	201478480
0.03	1	0.1791	0.355381843	0	6.9400001	0.087883119	54.89298363	0.054045903	0.757936405	0.618415999	0	0	0	05/07/2015	2053	201477980
0.573	1	0.2142	0.650546156	0	12.3699999	0.269740069	171.4143038	0.173042175	0.355730903	0.17430023	1.43E-06	0.003217226	0.003217226	04/27/2015	1602	201477451
0.6	1	3.4272	4.291333429	8	3.54	1.994896336	133.4037553	0.415155686	0.096043152	0.666457227	0	0	0	07/02/2014	1734	201477839
0.502	2	0.4797	0.653311489	1	4.98	0.346988677	78.26933196	0.465524808	0.042256768	0.965051169	0.067744033	1.742211041	4.582786047	06/30/2014	2062	201478005
0.47	1	0.2448	0.70947742	1	14.6000004	0.20375264	175.8365365	0.478537177	0.459585168	0.13927403	0.000140165	0.236107825	0.236107825	04/28/2015	1641	201477514
0.355	1	0.5094	0.780111648	2	4.98	0.346988677	78.26933196	0.535341231	0.536958926	0.951798273	0.067744033	1.742211041	4.582786047	06/30/2014	2063	201478005
0.355	1	0.7965	1.358013866	3	4.9000001	0.708625063	110.0547962	0.473930048	0.389673813	0.468094475	3.37E-05	0.113606625	0.113606625	07/01/2014	2061	201478005
0.369	1	1.2249	1.335125573	0	0.93	0.701937584	20.78915472	0.72114372	0.568947512	0.471936976	0.000426368	0.410409423	0.702241076	06/17/2014	1622	201477460
0.922	1	1.0584	1.494432383	4	4.9000001	0.708625063	110.0547962	0.271384011	0.843073035	0.554838605	0.004060185	0.101324166	0.101324166	07/01/2014	2060	201478005
0.255	1	0.8253	1.000741373	1	4.0500002	0.548428546	80.02389777	0.522183157	0.657423282	0.150643468	0	0	0	06/23/2014	2055	201477980
0.81	2	0.9036	1.191790128	2	4.0500002	0.548428546	80.02389777	0.759892223	0.424831112	0.971717251	0	0	0	06/23/2014	2054	201477980
0.592	1	1.1322	0.904723718	3	3.3299999	2.750452556	147.3502693	0.355385138	0.826219208	0.858145786	0.003843404	1.523344501	4.329303211	07/01/2014	1727	201477744
0.3	1	0.7029	0.65785942	2	3.3299999	2.750452556	147.3502693	0.409114574	0.523676537	0.441148909	NA	NA	NA	07/01/2014	1726	201477744
0	1	0.36	0.459770731	1	8.3000002	0.385989835	137.5848668	0.933547283	0.806971545	0.09694614	0	0	0	05/31/2016	1725	201477744
0	1	5.2794	7.523361927	5	3.9300001	2.205789832	155.7324996	0.986046962	0.174302202	0.396076587	0.534912538	2.060743672	2.548796199	07/21/2014	2697	201478652
0.472	1	0.3375	0.38248624	0	6.1399999	0.32992572	94.09814878	0.552931179	0.007296007	0.949820714	0.000426368	0.410409423	0.702241076	06/17/2014	1620	201477460
0.48	1	0.1845	0.168615588	0	8.3000002	0.385989835	137.5848668	0.521252711	0.181867523	0.788548158	0	0	0	05/07/2015	1724	201477744
0.991	2	5.2911	7.652054283	6	3.9300001	2.205789832	155.7324996	0.012692817	0.818615651	0.564447537	0.012309522	1.29596189	2.298436344	07/02/2014	2698	201478652
0.648	1	2.196	4.562491808	8	3.79	3.414055146	186.843977	0.537237741	0.006867469	0.395088213	0	0	0	07/21/2014	2708	201478653
0.355	1	0.3528	0.848772725	1	10.9200001	0.232910482	140.6118073	0.696187893	0.860991546	0.965016133	NA	NA	NA	04/28/2015	1678	201477571
0.69	1	0.1899	0.269443784	1	5.1700001	0.336511903	80.01941939	0.376826993	0.087036801	0.371995363	0.000114803	0.128923287	0.400083492	06/11/2015	2724	201478663
0	1	0.1845	0.085535723	0	10.5200005	0.442768689	186.7707406	0.188875994	0.669996188	0.427778224	0	0	0	04/27/2015	1718	201477642
0.991	2	9.8424	16.31338799	17	4.0700002	5.137211056	246.1289864	0.422376046	0.009854502	0.027563828	0	0	0	06/25/2014	2145	201478115
0.355	1	0.2268	0.302573811	0	12.1099997	0.313388153	180.8797919	0.184428436	0.097458216	0.897604299	5.39E-05	0.090849362	0.090849362	05/07/2015	1886	201477781
0.489	1	0.2565	0.275786031	0	4.1700001	0.36350252	67.08020901	0.567033908	0.006190488	0.681317921	0	0	0	04/23/2015	1535	201477389
0.66	1	2.4849	4.083924993	4	2.54	1.343638756	78.55604359	0.280613383	0.400221695	0.806636964	0	0	0	07/02/2014	2785	201478742
0.193	1	1.6047	2.227343382	1	7.3600001	1.436820063	235.3876349	0.76912967	0.826091444	0.868910889	0.000695937	0.937844582	1.331403026	06/30/2014	1942	201477844
0.3	1	0.8586	1.110670004	0	7.5700002	0.878654489	189.3257068	0.691710177	0.765822127	0.619497185	0.003342711	2.502576245	3.706877416	06/30/2014	2107	201478076
0.091	1	0.1332	0.299703545	0	9.0200005	0.251120428	120.6013619	0.142686928	0.24275142	0.505058619	0.0038578	1.130167795	1.353554128	04/27/2015	1760	201477686
0.38	1	0.486	0.770495779	1	4.1700001	0.36350252	67.08020901	0.351658999	0.219599135	0.979494674	NA	NA	NA	06/17/2014	1536	201477389
0.548	1	0.1908	0.426369936	1	9.0200005	0.251120428	120.6013619	0.766238462	0.352068868	0.799114587	0.004937909	2.376545062	3.492123607	04/27/2015	1761	201477686
0.84	2	1.3743	1.892311573	2	2.01	0.895434527	50.747845	0.008168004	0.864139766	0.693821438	1.42E-05	0.047711461	0.047711461	06/16/2014	1531	201477389
0.986	2	1.9485	3.692678288	2	3.1300001	2.951253067	143.4670639	0.414530877	0.873087996	0.567579941	1.94E-06	0.002173176	0.002173176	06/16/2014	1567	201477436
0.931	2	1.4148	2.152472607	3	2.01	0.895434527	50.747845	0.062946833	0.815038447	0.882232483	0.000467562	0.630086843	1.018337098	06/16/2014	1532	201477389
0.944	2	3.7872	3.025407679	5	3.7	2.126281632	143.9516856	0.82886506	0.375643314	0.243538768	0	0	0	07/17/2014	2365	201478362
0.655	1	6.2127	10.62516918	10	1.46	3.146970362	69.10410154	0.48506021	0.528530395	0.991046281	0	0	0	06/16/2014	1762	201477686
0.012	1	0.5671	1.260572025	1	12.1099997	0.313388153	180.8797919	0.363553424	0.306482622	0.674112814	NA	NA	NA	06/27/2014	1887	201477781
0.937	1	1.7082	2.210069324	1	7.5700002	0.878654489	189.3257068	0.57929051	0.770195861	0.281274689	0	0	0	06/25/2014	2108	201478147
0	1	0.3465	0.692455311	0	12.96	0.291454651	186.6788554	0.88134452	0.908856484	0.890807045	7.86E-05	0.088266068	0.088266068	06/30/2014	1882	201477781
0.997	1	13.3272	21.41906397	20	2.29	6.901931875	160.5186286	0.170324184	0.830999325	0.217441388	0	0	0	06/25/2014	2178	201478147
0.696	1	1.2825	1.37223687	0	5.75	0.880190234	143.933123	0.298573674	0.717657278	0.650098802	0.001055601	2.370879789	2.370879789	06/16/2014	1539	201477390
0.4	1	0.4239	0.691808722	0	9.6499996	0.339025887	149.9161283	0.373721133	0.095369755	0.138264404	1.056031905	3.383520198	5.344393593	11/12/2014	2361	201478362
0.731	1	0.4536	0.978847966	1	12.96	0.291454651	186.6788554	0.37247625	0.44700486	0.246762055	0	0	0	06/27/2014	1883	201477781
0.046	1	7.6041	13.78188154	14	1.9299999	4.190324176	105.410953	0.06392933	0.85211235	0.598292351	0	0	0	06/16/2014	1754	201477686
0.702551533	1	0.1728	0.436369149	1	6.3000002	3.305321787	305.5990973	0.791368776	0.274951769	0.978653582	0	0	0	06/13/2016	1765	201477686
0	1	0.6165	0.59265954	0	3.4100001	0.407337426	58.06790782	0.234264804	0.237639878	0.622058908	0	0	0	10/07/2014	2543	201478541
0.792	1	0.108	0.165860469	0	6.3000002	3.305321787	305.5990973	0.369167917	0.237379302	0.357699555	0	0	0	04/24/2015	1764	201477686
0.109990766	1	2.3184	2.817224624	0	4.8400002	4.721698975	280.6074225	0.65942617	0.4064446	0.522253795	0	1	60	04/13/2015	1955	201477900
0.798	1	9.1386	10.44654004	14	5.3499999	4.110855963	289.417332	0.935588525	0.756693676	0.506388156	0.019781587	2.720170038	5.144137388	07/10/2014	1947	201477849
0.807	2	4.4595	3.732057606	0	4.6500001	2.890799001	210.9436911	0.37244874	0.90195813	0.75741448	0.015105775	1.226297737	1.424126723	07/14/2014	1722	201477684
0.355	1	0.6759	0.951544949	0	8.0100002	0.494966921	150.3575524	0.847376385	0.604385091	0.854018193	0.000766628	0.105419172	0.105419172	07/10/2014	1959	201477850
0.733	1	1.6992	1.735453924	2	6.0500002	2.111909127	234.5835926	0.496484169	0.054643863	0.395461209	0.004220845	3.160005607	3.570795868	07/14/2014	1498	201477339
0.186	1	0.6876	1.043013854	1	8.0100002	0.494966921	150.3575524	0.449080101	0.824974861	0.536453983	0	0	0	07/10/2014	1960	201477850
0.846	1	1.1745	1.950140606	0	7.9200001	1.107916878	222.4249012	0.225263265	0.11081139	0.55006018	0.004308923	0.333718667	0.335879066	07/14/2014	1752	201477685
0.984	2	2.0943	2.11692062	3	6.0500002	2.111909127	234.5835926	0.38478091	0.183072662	0.614310612	0.004220845	3.160005607	3.570795868	07/14/2014	1499	201477339
0.927	2	59.1408	59.95772137	26	1.51	25.03876721	201.5988485	0.753812327	0.390025148	0.65320389	0	0	0	07/14/2014	1834	201477743
1	2	44.9361	59.37944953	65	0.9	15.92499495	95.82675481	0.685460636	0.136835054	0.733749039	7.61E-05	0.001934914	0.001934914	09/12/2014	2503	201478775
0.973	2	59.6709	60.32994928	27	1.5	25.84313043	203.4550388	0.743529421	0.63721758	0.596867924	0.000766628	0.105419172	0.105419172	07/07/2014	1835	201477743
0.988	2	2.1492	3.319983081	0	8.0799999	1.449132181	259.5194956	0.182113011	0.356056418	0.209455286	0.85595644	7.384679249	17.46363675	09/04/2014	2453	201478454
0.999	2	46.773	60.99629381	66	0.9	15.92499495	95.82675481	0.669803315	0.790995311	0.15691336	0.152513634	3.709880378	8.150502787	09/17/2014	2504	201478775
0	1	0.288	0.682519204	0	8.6000004	0.922025657	220.3304924	0.084790596	0.037724426	0.447181674	0.001153687	0.86372737	0.86372737	05/11/2015	1807	201477720
0.968	2	7.3908	9.709117424	11	3.4300001	3.215633362	164.1088578	0.777506087	0.726485048	0.270625719	7.61E-05	0.001850008	0.001850008	09/17/2014	2508	201478733
0.979	2	3.4434	3.739289043	4	6.4899998	2.523473356	275.0734501	0.642389205	0.61845866	0.184783152	0.004220845	3.160005607	3.570795868	07/11/2014	1440	201477339
0.769082538	1	1.3329	2.005852778	0	3.9400001	2.027190986	149.6746298	0.101254639	0.59712492	0.737418697	0	0	0	05/19/2016	1853	201477767
0.9	2	7.3332	9.425309005	10	3.4300001	3.215633362	164.1088578	0.318888182	0.943716583	0.85026927	0	0	0	09/17/2014	2507	201478733
0	1	1.2474	2.268321222	1	8.6000004	0.922025657	220.3304924	0.166809976	0.700738084	0.464302252	0.000280286	0.171688071	0.171688071	07/07/2014	1810	201477720
0.588	1	1.1754	1.223395154	0	4.4699998	0.743559144	102.8418531	0.496309729	0.278695965	0.683557767	0.00011688	0.002415753	0.002415753	07/09/2014	2460	201478516
0.991	2	75.5667	84.53254512	51	1.16	31.19473645	172.8634867	0.232260153	0.572490876	0.026547981	0.005676656	2.732093498	4.771304785	07/07/2014	1815	201477818
0.592	1	5.8014	7.453843214	9	3.4300001	3.215633362	164.1088578	0.728062534	0.545506807	0.815783115	1.15E-05	0.00297131	0.00297131	07/09/2014	2506	201478733
0.91	2	0.5769	0.067423867	0	13.7600002	0.464262237	250.152445	0.920558334	0.189847421	0.968199305	0	0	0	10/30/2014	2252	201478229
0.069	1	0.1764	0.685933993	0	12.8500004	0.220449037	160.9762756	0.243305137	0.339141432	0.390432801	0	0	0	07/07/2014	1969	201477880
0.138	1	0.1395	0.259001984	0	12.7600002	0.300552187	186.644527	0.562219026	0.067696726	0.538150265	0	0	0	05/11/2015	1848	201477767
0.6	1	0.4779	1.156464356	0	11.9300003	0.444970176	212.329598	0.888289059	0.37841312	0.730454104	5.12E-05	0.038345053	0.038345053	NA	1488	201477308
0	1	0.7263	0.817932575	0	9.1099997	0.739504605	209.0226904	0.308937202	0.756898568	0.889591247	0	0	0	07/11/2014	1552	201477419
1	2	1047.3579	1157.824494	752	0.03	253.0966136	12.73412309	0.694526554	0.557739513	0.154203557	NA	NA	NA	11/20/2014	2434	201478436
1	2	76.8294	86.35625862	54	1.08	29.59240778	156.7539724	0.286291315	0.879507884	0.789384034	0	0	0	07/07/2014	1909	201477818
0.421	1	1.4112	0.993720709	1	5.2199998	1.402546579	164.9429522	0.864476096	0.814492572	0.80820241	0	0	0	07/11/2014	1553	201477419
0.904	2	0.7893	0.708294445	1	13.7600002	0.464262237	250.152445	0.717969473	0.392208462	0.125922064	NA	NA	NA	06/25/2014	2253	201478229
0	1	1.791	4.177921025	3	9.6800003	1.299551728	294.4264265	0.989976706	0.091230641	0.949321792	0	0	0	06/25/2014	2256	201478229
0.4	1	3.7377	5.190348451	0	10.1099997	1.695638456	351.2549077	0.469659273	0.324926854	0.858862877	0	0	0	NA	2227	201478196
0.575	1	2.1312	1.887972759	3	5.2199998	1.402546579	164.9429522	0.697582369	0.829944328	0.231999396	NA	NA	NA	07/10/2014	1555	201477419
0.994	2	1292.184	1476.414668	999	0.04	308.3903439	18.74195965	0.937996413	0.924980249	0.946392995	0.153493103	0.69458464	1.655594287	07/22/2014	2609	201478592
1	2	115.4376	148.1755511	128	0.76	45.24040264	136.3896607	0.262932383	0.559568665	0.238207499	0	0	0	07/10/2014	1547	201477403
0.986	2	132.9561	175.8491306	142	1.08	44.43970423	192.0940814	0.049449967	0.219099579	0.97507091	2.50E-05	0.056085839	0.056085839	07/08/2014	1856	201477768
0	1	0.6354	1.875923723	1	17.9599991	0.559232125	358.3496603	0.002353493	0.770430684	0.605875901	0	0	0	06/27/2014	2233	201478203
0	1	2.2194	1.695105451	1	0.69	1.078241052	19.11664397	0.536145111	0.16583025	0.047996472	7.87E-08	0.000530199	0.000530199	07/21/2014	2580	201478570
0.502	1	2.3148	1.830676937	2	0.67	1.091399212	18.67545806	0.112902478	0.37065429	0.383565136	7.87E-08	0.000530199	0.000530199	07/21/2014	2584	201478570
0.558	1	1.8333	2.153405953	4	7.4099998	1.065475952	204.0772796	0.395521194	0.223974597	0.802531837	5.45E-05	0.004323193	0.004323193	07/23/2014	2695	201478764
0.138	1	1.152	1.191244741	0	12.6899996	0.0203	48.44	0.180539741	0.55119379	0.92363658	0.00042637	0.239406698	0.239406698	06/27/2014	2197	201478171
0	1	1293.8211	1477.973343	1001	1.8200001	0.044142683	10.20247158	0.715640554	0.707635303	0.70409511	0	0	0	07/23/2014	2606	201478645
0.217	1	1.2321	0.174147018	0	5.8099999	1.659748065	199.710935	0.514169804	0.3167242	0.976639046	5.34E-06	0.003996393	0.003996393	07/23/2014	2683	201478692
0.16	1	1.2357	0.214590885	1	5.8099999	1.659748065	199.710935	0.016411128	0.487162551	0.713093745	NA	NA	NA	07/23/2014	2687	201478692
0.762	2	1.8432	2.24104835	5	7.4099998	1.065475952	204.0772796	0.990797074	0.347206673	0.035304009	NA	NA	NA	07/23/2014	2694	201478764
0.35	1	2.6244	2.046115168	3	1.34	1.130756189	38.01840801	0.711086703	0.144140477	0.830915309	3.90E-07	2.99E-05	2.99E-05	07/21/2014	2583	201478570
0.529	1	1.0917	1.530062905	1	7.1700001	0.920813442	183.573343	0.543139379	0.675895642	0.534904602	0	0	0	06/25/2014	2158	201478123
0.255	1	2.6235	3.386766612	4	4.3600001	1.618626091	148.0009156	0.422350521	0.755446099	0.193722566	0.000382318	0.06962314	0.06962314	07/10/2014	1544	201477419
0.991	2	220.4298	281.4099153	216	0.39	70.64992152	87.46313989	0.341866262	0.910386032	0.667360598	0.03603312	1.12926123	4.643029124	06/25/2014	2085	201478033
0.995	2	1.188	1.692265284	2	7.1700001	0.920813442	183.573343	0.930015772	0.407545275	0.92915618	NA	NA	NA	06/25/2014	2159	201478123
0.079	1	1.8963	2.584417537	6	7.4099998	1.065475952	204.0772796	0.879232991	0.791646526	0.344872832	2.65E-05	0.000764852	0.000764852	07/22/2014	2693	201478764
0.03	2	0.3528	1.336718537	0	17.9599991	0.559232125	358.3496603	0.049748913	0.613603472	0.750620436	0	0	0	06/27/2014	2232	201478203
0.015	1	1.4058	0.683914386	3	5.8099999	1.659748065	199.710935	0.191668902	0.532956533	0.57936671	2.65E-05	0.000764852	0.000764852	07/22/2014	2685	201478651
0.612	1	0.7884	0.838605419	0	11.6599998	0.542971674	229.2407196	0.657341839	0.545139132	0.475747111	1.81E-05	0.000431274	0.000431274	07/08/2014	1818	201477723
1	2	221.1129	282.039317	217	0.39	70.64992152	87.46313989	0.126910629	0.753289825	0.396367337	0.002428059	0.064410487	0.064708957	06/25/2014	2086	201478033
0.981	2	3.3759	5.068106436	2	9.0100002	2.09380942	347.854806	0.640769269	0.450996365	0.712211375	0	0	0	06/27/2014	2116	201478084
0.674	1	3.0195	3.842959152	2	7.3299999	1.525666886	241.5674759	0.08558564	0.899087054	0.429637592	0	0	0	06/27/2014	2089	201478034
1	1	1.1214	0.355837569	0	1.01	0.618541413	21.19387615	0.687887454	0.513336674	0.391162952	0	0	0	07/09/2014	2818	201478794
0.598	1	0.2889	0.952682427	0	12.3999996	0.329368624	189.8748379	0.111642122	0.533490804	0.315409212	0.044873098	7.558873387	12.33018546	07/10/2014	1798	201477711
1	2	123.03	160.9070065	136	0.48	44.72373083	85.64753565	0.32709554	0.969870457	0.267804771	0	1	60	07/10/2014	1796	201477711
0.973	2	126.0072	164.0075753	137	0.5	42.25954586	86.72355023	0.227569724	0.253530506	0.414170612	0.000156613	0.023983193	0.023983193	07/08/2014	1792	201477711
1	1	0.207	0.607923888	0	21.6700001	0.14479536	220.0092123	0.590288859	0.116039002	0.707048709	NA	NA	NA	06/07/2016	1503	201477343
0.500965442	1	0.7749	1.180756331	0	11.5299997	0.487967809	214.8965854	0.991498264	0.817405727	0.020737442	0.025203826	8.086827472	10.09929565	06/07/2016	1507	201477343
0.853	2	5.4261	8.481581958	3	3.1700001	2.752022978	140.3104223	0.484795866	0.907438651	0.983067125	0	0	0	07/08/2014	1841	201477767
0.40677952	1	1.377	3.115371458	2	11.46	0.868537524	284.9597647	0.031075437	0.292894022	0.083662773	NA	NA	NA	05/19/2016	1936	201477880
0.987	2	3.7557	5.280518423	1	10.1099997	1.695638456	351.2549077	0.415346817	0.874801718	0.648494051	8.49E-05	0.142926516	0.210486491	07/08/2014	2228	201478196
0	1	2.385	5.246489901	3	8.3500004	1.837260577	301.9788346	0.02210745	0.704962656	0.759020741	0	0	0	07/11/2014	1377	201477208
0.646	1	0.9855	1.536012014	0	8.7700005	0.805104566	209.9570161	0.068720718	0.749006093	0.374341117	0	0	0	07/11/2014	1409	201477209
1	2	106.6248	136.0317433	119	0.68	44.50748923	121.0403292	0.615341051	0.962053547	0.660019642	0	0	0	07/11/2014	1444	201477229
0.557	1	4.3758	5.248981048	5	6.4899998	2.523473356	275.0734501	0.614280343	0.348675958	0.88406738	5.12E-05	0.038345053	0.038345053	07/11/2014	1441	201477339
